product_id,product_name,product_category,summary,keywords,sentiment
B0B3RHX6B6,Ambrane BCL-15 Lightning Cable for Smartphone (1.5m Black),USBCables,Good one…. Very good sturdy I am using this in the car and work fine for far. This cable charge,"['good sturdy', 'happy cable', 'cable', 'cable charge', 'material good']",5
B0B3RRWSF6,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",SmartWatches," Bluetooth calling (4/5) - the in-built mic of this watch is excellent and the voice gets Touch screen (5/5) - it's almost buttery smooth without any lag which is pretty impressive for The Fire Bolt Phoniex watch is quite stylish, and the Bluetooth calling is excellent. The build quality You should go for this watch if you want a budget-friendly smartwatch under 2000. can get scratches on  e watch is quite stylish, and I get compliments every time I wear it. The watch is also quite comfortable Fire Boltt Phoenix Watch has so many features like sleep tracking, sp02, Heart rate measuring, music player In-built mic is excellent and the voice gets to the other side without any disturbance. Only con is you Touch screen (5/5) - it's almost buttery smooth without any lag which is pretty impressive for The build quality is good over the wrists, but you can get scratches on the display. Bluetooth calling is excellent The Fire Boltt Phoenix Watch is a smartwatch under 2000. There is no feature of raise to wake and The Fire Boltt Phoenix Watch has a step counter, heart rate monitor, and sleep tracker. The watch also My only nitpick would be that it only have 2 games and secondly it has good wallpapers but a Ben","['smartwatch 2k', 'smartwatch', 'friendly smartwatch', 'impressive smartwatch', 'smartwatch 2000']",4
B0B3RS9DNF,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",SmartWatches," Bluetooth calling (4/5) - the in-built mic of this watch is excellent and the voice gets Touch screen (5/5) - it's almost buttery smooth without any lag which is pretty impressive for The Fire Bolt Phoniex watch is quite stylish, and the Bluetooth calling is excellent. The build quality You should go for this watch if you want a budget-friendly smartwatch under 2000. can get scratches on  e watch is quite stylish, and I get compliments every time I wear it. The watch is also quite comfortable Fire Boltt Phoenix Watch has so many features like sleep tracking, sp02, Heart rate measuring, music player","['smartwatch 2k', 'smartwatch', 'friendly smartwatch', 'impressive smartwatch', 'smartwatch 2000']",4
B0B3RSDSZ3,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",SmartWatches," Bluetooth calling (4/5) - the in-built mic of this watch is excellent and the voice gets Touch screen (5/5) - it's almost buttery smooth without any lag which is pretty impressive for The Fire Bolt Phoniex watch is quite stylish, and the Bluetooth calling is excellent. The build quality You should go for this watch if you want a budget-friendly smartwatch under 2000. can get scratches on  e watch is quite stylish, and I get compliments every time I wear it. The watch is also quite comfortable Fire Boltt Phoenix Watch has so many features like sleep tracking, sp02, Heart rate measuring, music player","['smartwatch 2k', 'smartwatch', 'friendly smartwatch', 'impressive smartwatch', 'smartwatch 2000']",4
B0B3TBY2YX,"AGARO Royal Double Layered Kettle, 1.5 Litres, Double Layered Cool Touch , Dry Boiling Protection, Black",ElectricKettles,Very good kettle and big in size Cord length is good It is very robust in temperature control. Product looks good. Value for money. at the time of delivery it was opened.  it is purposely designed,"['watts kettle', 'kettle', 'kettle ordinary', 'switch kettle', 'good kettle']",4
B0B3X2BY3M,Crompton Gracee 5-L Instant Water Heater (Geyser),InstantWaterHeaters,Good Product and easy to install. Iska tapman vagaira sab achcha hai install k Although product is working perfectly fine now... Easy installation and easy Go for it..!,"['aapka geyser', 'appliance', 'appliance buy', 'hai install', 'ordered appliance']",4
B0B3XXSB1K,LG 139 cm (55 inches) 4K Ultra HD Smart LED TV 55UQ7500PSF (Ceramic Black),SmartTelevisions,"Display: when turned on tv and tested the display on black wallpaper found very small green and white dots. There Amazing picture quality and sound clarity, but only drawback is that it did not come with a Magic remote. The Good Very nice good quality best in this price Nice choice Best deal I like LGWorth for price.","['remote lg', 'magic remote', 'remote television', 'frustrated lg', 'lg customer']",4
B0B3XY5YT4,LG 108 cm (43 inches) 4K Ultra HD Smart LED TV 43UQ7500PSF (Ceramic Black),SmartTelevisions,"Display: when turned on tv and tested the display on black wallpaper found very small green and white dots. There Amazing picture quality and sound clarity, but only drawback is that it did not come with a Magic remote. The Good Very nice good quality best in this price Nice choice Best deal I like LGWorth for price.","['remote lg', 'magic remote', 'remote television', 'frustrated lg', 'lg customer']",4
B0B466C3G4,Karbonn 80 cm (32 inches) Millenium Bezel-Less Series HD Ready Smart LED TV KJW32SKHD (Phantom Black),SmartTelevisions,Unofficial build of Android 9 so basically you can install all Android TV apk and apps. For play store Wall mount was not found inside the TV pack Better Product is good. Picture quality is ok. Installation service is £1.300 for wall mount and otherwise no installation. very happy Picture quality Value for money product,"['android tv', 'android 11', 'tv apps', 'install android', 'build android']",4
B0B467CCB9,Karbonn 80 cm (32 Inches) Millennium Series HD Ready LED TV KJW32NSHDF (Phantom Black) with Bezel-Less Design,StandardTelevisions,Review after two months its working fine without any issues. Nice product Nice product Ok good Good. Only for home,"['cinema experiencegood', 'drama cinema', 'cinema', 'home drama', 'working fine']",4
B0B4DT8MKT,"Wecool Unbreakable 3 in 1 Charging Cable with 3A Speed, Fast Charging Multi Purpose Cable 1.25 Mtr Long, Type C cable, Micro Usb Cable and Cable for iPhone, White",USBCables,"Cable is very good and looks durable but the pins quality are not good, infact iPhone pin keep coming Cable is very good and looks durable but the pins quality are not good. You can drive and charge simultaneously Long and quite valuable for charging three mobiles together in one go. I loved this product for my car.","['lightning cable', 'iphone pin', 'charging mobiles', 'fast charger', 'cable good']",2
B0B4F1YC3J,"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Smartphones,"The phone started heating up while charging, but it was just a little and so I could have ignored it. At first the phone did not heat up even a little. But then, after further tests, I found that If you are camera heavy user and expect to perform heavy downloads frequently, this phone may not for you. I Display - BeautyCamera - decentPerformance - AmazingBattery - ok (in 5000mah u expect more tbh Samusung interface is very handful for easy use. Battery is superb, last whole day. Camera is mediocre Finger print is working speedy battery backup is good camera quality is also good. Not sure in gaming not sure","['camera heating', 'satisfied smartphone', 'camera usage', 'heating download', 'camera heavy']",2
B0B4F2TTTS,"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",Smartphones,"The phone started heating up while charging, but it was just a little and so I could have ignored it. At first the phone did not heat up even a little. But then, after further tests, I found that If you are camera heavy user and expect to perform heavy downloads frequently, this phone may not for you. I Display - BeautyCamera - decentPerformance - AmazingBattery - ok (in 5000mah u expect more tbh Samusung interface is very handful for easy use. Battery is superb, last whole day. Camera is mediocre Finger print is working speedy battery backup is good camera quality is also good. Not sure in gaming not sure","['camera heating', 'satisfied smartphone', 'camera usage', 'heating download', 'camera heavy']",2
B0B4F2XCK3,"Samsung Galaxy M13 (Aqua Green, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus",Smartphones,"The phone started heating up while charging, but it was just a little and so I could have ignored it. At first the phone did not heat up even a little. But then, after further tests, I found that If you are camera heavy user and expect to perform heavy downloads frequently, this phone may not for you. I Display - BeautyCamera - decentPerformance - AmazingBattery - ok (in 5000mah u expect more tbh Samusung interface is very handful for easy use. Battery is superb, last whole day. Camera is mediocre Finger print is working speedy battery backup is good camera quality is also good. Not sure in gaming not sure","['camera heating', 'satisfied smartphone', 'camera usage', 'heating download', 'camera heavy']",2
B0B4F2ZWL3,"Samsung Galaxy M13 (Stardust Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus",Smartphones,"The phone started heating up while charging, but it was just a little and so I could have ignored it. At first the phone did not heat up even a little. But then, after further tests, I found that If you are camera heavy user and expect to perform heavy downloads frequently, this phone may not for you. I Display - BeautyCamera - decentPerformance - AmazingBattery - ok (in 5000mah u expect more tbh Samusung interface is very handful for easy use. Battery is superb, last whole day. Camera is mediocre Finger print is working speedy battery backup is good camera quality is also good. Not sure in gaming not sure","['camera heating', 'satisfied smartphone', 'camera usage', 'heating download', 'camera heavy']",2
B0B4F3QNDM,"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Smartphones,"The phone started heating up while charging, but it was just a little and so I could have ignored it. At first the phone did not heat up even a little. But then, after further tests, I found that If you are camera heavy user and expect to perform heavy downloads frequently, this phone may not for you. I Display - BeautyCamera - decentPerformance - AmazingBattery - ok (in 5000mah u expect more tbh Samusung interface is very handful for easy use. Battery is superb, last whole day. Camera is mediocre Finger print is working speedy battery backup is good camera quality is also good. Not sure in gaming not sure","['camera heating', 'satisfied smartphone', 'camera usage', 'heating download', 'camera heavy']",2
B0B4F4QZ1H,"Samsung Galaxy M13 5G (Stardust Brown, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Smartphones,"The phone started heating up while charging, but it was just a little and so I could have ignored it. At first the phone did not heat up even a little. But then, after further tests, I found that If you are camera heavy user and expect to perform heavy downloads frequently, this phone may not for you. I Display - BeautyCamera - decentPerformance - AmazingBattery - ok (in 5000mah u expect more tbh Samusung interface is very handful for easy use. Battery is superb, last whole day. Camera is mediocre Finger print is working speedy battery backup is good camera quality is also good. Not sure in gaming not sure","['camera heating', 'satisfied smartphone', 'camera usage', 'heating download', 'camera heavy']",2
B0B4F52B5X,"Samsung Galaxy M13 (Midnight Blue, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",Smartphones,"The phone started heating up while charging, but it was just a little and so I could have ignored it. At first the phone did not heat up even a little. But then, after further tests, I found that If you are camera heavy user and expect to perform heavy downloads frequently, this phone may not for you. I Display - BeautyCamera - decentPerformance - AmazingBattery - ok (in 5000mah u expect more tbh Samusung interface is very handful for easy use. Battery is superb, last whole day. Camera is mediocre Finger print is working speedy battery backup is good camera quality is also good. Not sure in gaming not sure","['camera heating', 'satisfied smartphone', 'camera usage', 'heating download', 'camera heavy']",2
B0B4F5L738,"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Smartphones,"The phone started heating up while charging, but it was just a little and so I could have ignored it. At first the phone did not heat up even a little. But then, after further tests, I found that If you are camera heavy user and expect to perform heavy downloads frequently, this phone may not for you. I Display - BeautyCamera - decentPerformance - AmazingBattery - ok (in 5000mah u expect more tbh Samusung interface is very handful for easy use. Battery is superb, last whole day. Camera is mediocre Finger print is working speedy battery backup is good camera quality is also good. Not sure in gaming not sure","['camera heating', 'satisfied smartphone', 'camera usage', 'heating download', 'camera heavy']",2
B0B4G2MWSB,"Lapster 5 pin mini usb cable, usb b cable,camera cable usb2.0 for External HDDS/Card Readers/Camera etc.",USBCables,"Quality is average and micro type B end does sit very tight. It's lengthy and usable for car dashcam This is one of the good product in this price range. Overall build looks sturdy, but longevity cannot confirm. No review mentions this. But I needed a 1.5m length for perfect use. So disappointed as I","['cable charge', 'basics cable', 'charge ps3', 'second cable', 'cable type']",2
B0B4HJNPV4,"pTron Solero T351 3.5Amps Fast Charging Type-C to Type-C PD Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1 Meter Long Cable for Type-C Smartphones, Tablets & Laptops (Black)",USBCables,It's a good data cable and I recommend it to purchase the only issue was the metal pin is not fixed Good sturdy micro usb cable with good charging speeds. mly so it has become loose otherwise no issue must purchase,"['data cable', 'charging cable', 'cable good', 'cable recommend', 'cable sturdy']",4
B0B4HKH19N,"pTron Solero 331 3.4Amps Multifunction Fast Charging Cable, 3-in-1 USB Cable Micro USB/Type-C/iOS, Made in India, Durable & Strong & Tangle-free 118cm in Length (Black)",USBCables,It's a good data cable and I recommend it to purchase. The metal pin is not fixed firmly so it,"['data cable', 'cable recommend', 'cable good', 'charging cable', 'usb cable']",4
B0B4KPCBSH,IKEA Frother for Milk,ElectricGrinders,Ikea sales this product for 99/- only. It's not worth more than that. Quality is not The product suddenly stopped working completely today after about 4 months. The speed had deteriorated after one month of use.,"['available frother', 'tried frothers', 'frother', 'frothers best', 'frothing cups']",1
B0B4PPD89B,"Kitchenwell 18Pc Plastic Food Snack Bag Pouch Clip Sealer for Keeping Food Fresh for Home, Kitchen, Camping Snack Seal Sealing Bag Clips (Multi-Color) | (Pack of 18)|",VacuumSealers,"These clips serve the purpose perfectly. I fail to understand what can be improved by paying more for other similar clips  Cheap plastic, but worth the price, does what it says. Average product.","['similar clips', 'product clips', 'clips', 'clips serve', 'clips okay']",4
B0B4SJKRDF,Kitchenwell Multipurpose Portable Electronic Digital Weighing Scale Weight Machine | Weight Machine | 10 Kg,DigitalScales,"This weighing scale is made of good quality material. Looks sturdy, weighs accurate but the scale I got has detective The weighing scale is in good condition. Looks exactly the same as the product display. Working good at present.","['weighing scale', 'weighing', 'weighs accurate', 'received weighing', 'sturdy weighs']",4
B0B4T6MR8N,"pTron Solero M241 2.4A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Micro USB Devices (White)",USBCables,It's a good data cable and I recommend it to purchase. The metal pin is not fixed firmly so it,"['data cable', 'cable recommend', 'cable good', 'charging cable', 'usb cable']",4
B0B4T8RSJ1,"pTron Solero T241 2.4A Type-C Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Smartphone, Type-C USB Devices (White)",USBCables,It's a good data cable and I recommend it to purchase. The metal pin is not fixed firmly so it,"['data cable', 'cable recommend', 'cable good', 'charging cable', 'usb cable']",4
B0B53DS4TF,"Instant Pot Air Fryer, Vortex 2QT, Touch Control Panel, 360° EvenCrisp™ Technology, Uses 95 % less Oil, 4-in-1 Appliance: Air Fry, Roast, Bake, Reheat (Vortex 1.97Litre, Black)",AirFryers,"Good product and a excellent demo was given by Manikandan on video call. We returned this to get a Manikandan gave a demo of the product. Nice product & user friendly, got video session for demo & I was worried it will be too large. This Airfryer is most satisfying compact not over sized and","['air fryers', 'fryers best', 'multiple air', 'airfryer satisfying', 'instant pot']",4
B0B53NXFFR,"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Display, Real Heart Rate Monitor, SpO2, Watch Faces, 5 Days Runtime, Health/Fitness Trackers & IP68 Waterproof (Black)",SmartWatches,Very good quality of product and price is very low. After use of 2 months observed battery life is getting only,"['watch smart', 'watch connecting', 'phone nd', 'worst watch', 'watch']",4
B0B53QFZPY,"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Color Display, Real Heart Rate Monitor, SpO2, Watch Faces, 5 Days Runtime, Fitness Trackers & IP68 Waterproof (Pink)",SmartWatches,Very good quality of product and price is very low. After use of 2 months observed battery life is getting only,"['watch smart', 'watch connecting', 'phone nd', 'worst watch', 'watch']",4
B0B53QLB9H,"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Color Display, Real Heart Rate Monitor, SpO2, Watch Faces, 5 Days Runtime, Fitness Trackers & IP68 Waterproof (Blue)",SmartWatches,Very good quality of product and price is very low. After use of 2 months observed battery life is getting only,"['watch smart', 'watch connecting', 'phone nd', 'worst watch', 'watch']",4
B0B54Y2SNX,"iPhone Original 20W C Type Fast PD Charger Compatible with I-Phone13/13 mini/13pro/13 pro Max I-Phone 12/12 Pro/12mini/12 Pro Max, I-Phone11/11 Pro/11 Pro Max 2020 (Only Adapter)",WallChargers,The money is affordable and charger is good Nice Bought both Adapter and cable. Original packaging of adapter and cable as,"['iphone battery', 'harm iphone', 'charger good', 'iphone', 'affordable charger']",4
B0B56YRBNT,"Tecno Spark 9 (Sky Mirror, 6GB RAM,128GB Storage) | 11GB Expandable RAM | Helio G37 Gaming Processor",Smartphones,"Maine is product ko apni beti ke liye kharida tha Fingerprint is good, battery","['phone charging', 'say negative', 'negative respect', 'good phone', 'charging']",4
B0B59K1C8F,Wolpin 1 Lint Roller with 60 Sheets Remove Clothes Lint Dog Hair Dust (19 x 13 cm) Orange,LintShavers,"The roll has different layers, I don't know what to do after this roll layers completed Useful but would have Product is of no use. Work fast because of bigger in size. Highly recommend.","['lint effective', 'product lint', 'clothes roll', 'hair clothes', 'lint']",4
B0B5B6PQCT,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes,HR,SpO2, IP68(Active Black)",SmartWatches,"Call is too good and sound quality is also too good. Boat wave call watch is best for budget. Boat wave call watch is best for budget. Call is too good and sound quality is also too good. It's very affordable having so many features. The calling feature works really well! Overall, if you're looking","['smart watch', 'wave watch', 'purchase watch', 'watch affordable', 'battery good']",3
B0B5CGTBKV,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes,HR,SpO2(Caribbean Green)",SmartWatches,"Call is too good and sound quality is also too good. Boat wave call watch is best for budget. Please return the item. Please. if you're looking so good brand & good features, go for this.","['smart watch', 'wave watch', 'purchase watch', 'watch affordable', 'watch good']",2
B0B5D39BCD,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes, HR, SpO2, IP68(Deep Blue)",SmartWatches,"Call is too good and sound quality is also too good. Boat wave call watch is best for budget. Please return the item. Please. if you're looking so good brand & good features, go for this.","['smart watch', 'wave watch', 'purchase watch', 'watch affordable', 'watch good']",2
B0B5DDJNH4,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes, HR, SpO2, IP68(Mauve)",SmartWatches,"Call is too good and sound quality is also too good. Boat wave call watch is best for budget. Please return the item. Please. if you're looking so good brand & good features, go for this.","['smart watch', 'wave watch', 'purchase watch', 'watch affordable', 'watch good']",2
B0B5F3YZY4,"Wayona 3in1 Nylon Braided 66W USB Fast Charging Cable with Type C, Lightening and Micro USB Port, Compatible with iPhone, iPad, Samsung Galaxy, OnePlus, Mi, Oppo, Vivo, iQOO, Xiaomi (1M, Black)",USBCables,"Sturdy one, no fear of damage by wear and tear. Affordable, available and multi purpose cable best suitable Wires are wonderful, despite using it for more over a month now, no issues at all were faced regarding Packaging was great, performance of the product even greater. Lightning cable is working in normal condition rather than F But overall the product is awesome and felt 100% value for money. like. rging.","['phone cables', 'cable quality', 'recommend cable', 'cable best', 'overall cables']",5
B0B5GF6DQD,"Noise Agile 2 Buzz Bluetooth Calling Smart Watch with 1.28"" TFT Display,Dual Button,in-Built Mic & Speaker,AI Voice Assistant, Health Suite,in-Built Games, 100 Watch Faces-(Jet Black)",SmartWatches,Rest it is a great product. Only issue I've had is battery life. Very nice watchNice touch ok,"['issues', 'battery life', 'features good', 'alarm issues', 'good battery']",4
B0B5GJRTHB,"Wecool Moonwalk M1 ENC True Wireless in Ear Earbuds with Mic, Titanium Drivers for Rich Bass Experience, 40+ Hours Play Time, Type C Fast Charging, Low Latency, BT 5.3, IPX5, Deep Bass (Black)",In-Ear,"Bass is good, sound is high. No noise cancellation as described in the images. Only noise isolation is The sound quality is decent with no misses on mids and voice quality over calls is good. They don't come Cons: Not recommended for calls. Not comfortable for sporting activities. Touch controls are uneasy, as the touch point My expectation with this product was simple: to offer good noise cancellation and up-to-mark battery backup. Used it for calls and gaming, and I'm satisfied. he last 3 months., except for a few fluctuations","['good earbuds', 'bass good', 'earbuds low', 'ears good', 'quality twbs']",3
B0B5KZ3C53,"KENT Smart Multi Cooker Cum Kettle 1.2 Liter 800 Watts, Electric Cooker with Steamer & Boiler for Idlis, Instant Noodles, Momos, Eggs, & Steam Vegetables, Inner Stainless Steel & Cool Touch Outer Body",Rice&PastaCookers,"One minor concern is this product is sensitive to water, it means if want to cook food without water then it Apart form this everything works great. It is good for small family and easy to clean. Size is very small Complicated process of how much water to fill. No Clear instructions on cooking. wasy to use and quality","['travelling baby', 'useful rice', 'travelling purpose', 'water using', 'big travelling']",4
B0B5LVS732,"Noise Pulse Go Buzz Smart Watch Bluetooth Calling with 1.69"" Display, 550 NITS, 150+ Cloud Watch Face, SPo2, Heart Rate Tracking, 100 Sports Mode with Auto Detection, Longer Battery (Jet Black)",SmartWatches,"The watch is great for the price. Most things work great. Has great battery life. Touch screen functions well Sleep tracking is decent. People can hear your voice even if there is reasonable disturbance. Most features can be accessed Look and feel is awesome. I like the step count and heart rate accuracy. Not sure about stress count sometimes The watch is great for the price. Most things work great. Has great battery life. As a dailywear Sleep tracking is decent. People can hear your voice even if there is reasonable disturbance. You can only save at The watch does not have audio alarms, when it is capable of producing sound. Bluetooth connectivity needs to be improve All ok, but anti scratch glass required in this watch. Good watch go for it","['watch touch', 'switch watch', 'normal watch', 'speaker watch', 'touch screen']",5
B0B5RP43VN,"iBELL SM1515NEW Sandwich Maker with Floating Hinges, 1000Watt, Panini / Grill / Toast (Black)",SandwichMakers,The machine is super easy to operate and use. 1000watt is hood enough and works fast as expected. The toaster doesn’t closed fully. Cord length could be longer.,"['longer toaster', 'toaster', 'temperature regulator', 'toaster doesn', 'service bell']",4
B0B5V47VK4,"OnePlus 10T 5G (Moonstone Black, 8GB RAM, 128GB Storage)",Smartphones,"Top notch display, gorgeous display, heavyly and seriously powerful device thanks to 8+ gen 1. Tremend Camera is worst for this price. Main sensor is good other two are useless. Company should provide a telephoto If you don't bother about UI experience(i.e. oxygen) then go for iqoo9 Snapdragon 8+ Gen 1, you can expect amazing performance. Build Quality is actually good, Especially the back Software, I'm not gonna sit around and cry about their merging with oppo, I feel it's fast Networking and connecting is fast and good! Haven't faced any major issues in my networking experiences. bluetooth Polycarbonate frame and No alert slider? Like really? at least we deserved a metal frame at this price Phone is a good segment in this price range. Charging indeed is one of the key factors in this phone Iqoo 9T does provide a better camera setup with a bit more aggressive processor performance, but this device Video quality is awesome while you record and it is stable. Speaker of phone is perfect, even at lowest volume","['op10t camera', 'op3t camera', 'camera good', 'best display', 'ui camera']",2
B0B5YBGCKD,"POPIO Tempered Glass Compatible for iPhone 13 / iPhone 13 Pro/iPhone 14 (Transparent) Edge to Edge Full Screen Coverage with Installation Kit, Pack of 2",ScreenProtectors,"The edges don't fix in properly. There is always air bubble kind of thing on the edge. Easy to This product is priced for its value and lesser than other products in the market. Insta screen protector for iphone 14pro. The glass covers the screen entirely, leaving just enough space on the edges for the cover. Refer to the installation","['tempered glass', 'install glass', 'glass case', 'screen protector', 'tempered glasses']",2
B0B5ZF3NRK,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatible with One Plus 3 /3T /5 /5T /6 /6T /7 /7T /7 pro & for All Type C Devices - 1 Meter, Red",USBCables,It says fast charge but it takes forever to charge. But the wire is strong and durable. Works for both Cable is strong and durable. Works for both DASH and WARP Charging. Good build quality.,"['fast charger', 'charges fast', 'charging good', 'fast charge', 'cable good']",4
B0B61DSF17,beatXP Kitchen Scale Multipurpose Portable Electronic Digital Weighing Scale | Weight Machine With Back light LCD Display | White |10 kg | 2 Year Warranty |,DigitalKitchenScales,It is showing accurate weight just 1-2 gram errors. Sometime you can get less accurate product then you,"['accurate weight', 'accurate product', 'showing accurate', 'weight good', 'weight']",2
B0B61GCHC1,"LS LAPSTER Quality Assured USB 2.0 morpho cable, morpho device cable for Mso 1300 E3/E2/E Biometric Finger Print Scanner morpho USB cable (Black)",USBCables,"Good product Cable is very good it wort perfect with morpho device, Cable is hard it may break after","['cable good', 'device cable', 'product cable', 'properly cable', 'cable works']",4
B0B61HYR92,"Lapster usb 2.0 mantra cable, mantra mfs 100 data cable (black)",USBCables,"Cable length is ok , quality is not good . In this price it is ok Very good & quality product","['cable length', 'cable good', 'good cable', 'thickness cable', 'cable easy']",3
B0B65MJ45G,"Zebronics CU3100V Fast charging Type C cable with QC 18W support, 3A max capacity, 1 meter braided cable, Data transfer and Superior durability (Braided Black + White)",USBCables,"Dont buy it, dont buy any other cheap cables. Prefer the branded ones, they will be expensive","['charging fast', 'charging cable', 'fast charging', 'cable samsung', 'charging']",2
B0B65P827P,"Zebronics CU3100V Fast charging Type C cable with QC 18W support, 3A max capacity, 1 meter braided cable, Data transfer and Superior durability (Braided Black )",USBCables,"Dont buy it, dont buy any other cheap cables. Prefer the branded ones, they will be expensive","['charging fast', 'charging cable', 'fast charging', 'cable samsung', 'charging']",2
B0B694PXQJ,"Gadgetronics Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking (10 KGs,1 Year Warranty & Batteries Included)",DigitalKitchenScales,"Great product light weight n accuracy as of now good n easy to use.... must have in every kitchen. Acc D correct weight. Nice product for home use Easy to use. Accurate, good.","['accurate weighed', 'weight accuracy', 'accuracy', 'accuracy good', 'weight scale']",5
B0B6BLTGTT,"Noise Pulse 2 Max Advanced Bluetooth Calling Smart Watch with 1.85'' TFT and 550 Nits Brightness, Smart DND, 10 Days Battery, 100 Sports Mode, Smartwatch for Men and Women - (Jet Black)",SmartWatches,Noise pulse2max smart watch is awesome and looks good. Linking the smart watch to my mobile phone After using more than 4 months the product is really impressive and having good battery life and accuracy and the quality of The watch requires more software support and they should add more watch faces. The screen is responsive but a bit low,"['smartwatch app', 'smart watch', 'calls smartwatch', 'smartwatch', 'smartwatch best']",4
B0B6F7LX4C,MI 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),SmartTelevisions,The product in this price range is good but as it is running in Android 12 it lags. Display issues Good quality. Uses as connectes TV the picture is very good. I was hopping a best level of song,"['quality display', 'tv product', 'picture quality', 'tv lags', 'quality']",3
B0B6F8HHR6,MI 108 cm (43 inches) 5A Series Full HD Smart Android LED TV L43M7-EAIN (Black),SmartTelevisions,The product in this price range is good but as it is running in Android 12 it lags. Display issues Good quality. Uses as connectes TV the picture is very good. I was hopping a best level of song,"['quality display', 'tv product', 'picture quality', 'tv lags', 'quality']",3
B0B6F98KJJ,MI 100 cm (40 inches) 5A Series Full HD Smart Android LED TV with 24W Dolby Audio & Metal Bezel-Less Frame (Black) (2022 Model),SmartTelevisions,The product in this price range is good but as it is running in Android 12 it lags. Display issues Good quality. Uses as connectes TV the picture is very good. I was hopping a best level of song,"['quality display', 'tv product', 'picture quality', 'tv lags', 'quality']",3
B0B72BSW7K,SKE Bed Study Table Portable Wood Multifunction Laptop-Table Lapdesk for Children Bed Foldabe Table Work with Tablet Slot & Cup Holder Brown Black,Lapdesks,It's a good product but ut has few marks on it which is not going away even after cleaning. Also Very light weight bottle doesn't fits in slot. Mobile stand is not adhered. packaging is worst no bubble You can buy coz in market you get this beyond 600 rs. Product is good and quality of table.,"['looking stability', 'sturdy', 'quality table', 'table good', 'hope sturdy']",3
B0B7B9V9QP,VU 108 cm (43 inches) Premium Series Full HD Smart LED TV 43GA (Black),SmartTelevisions,"Super Good Quality , value for money.. in time installed Tv thik hai but vu ka customer Tv is awesome, one problem is casting, whey you cast video from hotstar it comes black screen","['product tv', '32 tv', 'tv requirement', 'tv ka', 'tv thik']",4
